Epoch: 48 70/195, Time  0.385 ( 3.665), Data  0.000 ( 3.298), Loss 3.4086e+00 (3.3292e+00), Acc@1  41.80 ( 42.57), Acc@5  76.56 ( 80.63)
Epoch: 48 80/195, Time  0.425 ( 3.261), Data  0.001 ( 2.891), Loss 3.4919e+00 (3.3264e+00), Acc@1  46.48 ( 42.85), Acc@5  78.52 ( 80.65)
Epoch: 48 90/195, Time  0.405 ( 2.947), Data  0.000 ( 2.574), Loss 3.2611e+00 (3.3271e+00), Acc@1  48.83 ( 43.43), Acc@5  82.03 ( 80.58)
Epoch: 48100/195, Time  0.408 ( 2.694), Data  0.001 ( 2.319), Loss 3.3374e+00 (3.3265e+00), Acc@1  52.73 ( 44.02), Acc@5  82.03 ( 80.61)
Epoch: 48110/195, Time  0.442 ( 2.486), Data  0.000 ( 2.110), Loss 3.0698e+00 (3.3177e+00), Acc@1  56.25 ( 44.68), Acc@5  85.16 ( 80.72)
Epoch: 48120/195, Time  0.396 ( 2.313), Data  0.001 ( 1.936), Loss 3.4204e+00 (3.3136e+00), Acc@1  52.73 ( 45.26), Acc@5  80.47 ( 80.81)
Epoch: 48130/195, Time  0.399 ( 2.168), Data  0.001 ( 1.788), Loss 3.2190e+00 (3.3046e+00), Acc@1  56.64 ( 46.00), Acc@5  82.42 ( 80.87)
Epoch: 48140/195, Time  0.395 ( 2.042), Data  0.000 ( 1.661), Loss 3.0117e+00 (3.2972e+00), Acc@1  57.03 ( 46.61), Acc@5  83.59 ( 80.91)
Epoch: 48150/195, Time  0.353 ( 1.934), Data  0.001 ( 1.554), Loss 3.2255e+00 (3.2912e+00), Acc@1  59.77 ( 47.32), Acc@5  83.20 ( 81.01)
Epoch: 48160/195, Time  0.376 ( 1.841), Data  0.000 ( 1.462), Loss 3.2915e+00 (3.2878e+00), Acc@1  58.59 ( 48.05), Acc@5  78.12 ( 81.03)
Epoch: 48170/195, Time  0.366 ( 1.756), Data  0.001 ( 1.378), Loss 3.2492e+00 (3.2791e+00), Acc@1  57.42 ( 48.82), Acc@5  82.42 ( 81.15)
Epoch: 48180/195, Time  0.382 ( 1.681), Data  0.000 ( 1.304), Loss 3.2775e+00 (3.2762e+00), Acc@1  58.98 ( 49.43), Acc@5  83.59 ( 81.21)
Epoch: 48190/195, Time  0.373 ( 1.616), Data  0.000 ( 1.240), Loss 3.0986e+00 (3.2707e+00), Acc@1  64.45 ( 50.14), Acc@5  82.81 ( 81.26)
Epoch: 49  0/195, Time 217.135 (217.135), Data 216.715 (216.715), Loss 3.5283e+00 (3.5283e+00), Acc@1  39.45 ( 39.45), Acc@5  76.56 ( 76.56)
Epoch: 49 10/195, Time  0.349 (20.950), Data  0.001 (20.575), Loss 3.2175e+00 (3.3219e+00), Acc@1  41.02 ( 40.77), Acc@5  84.77 ( 80.89)
Epoch: 49 20/195, Time  0.359 (11.144), Data  0.000 (10.778), Loss 3.3745e+00 (3.3517e+00), Acc@1  39.84 ( 39.96), Acc@5  77.73 ( 80.65)
Epoch: 49 30/195, Time  0.371 ( 7.667), Data  0.001 ( 7.301), Loss 3.0513e+00 (3.3370e+00), Acc@1  42.97 ( 40.76), Acc@5  87.50 ( 81.07)
Epoch: 49 40/195, Time  0.352 ( 5.981), Data  0.001 ( 5.615), Loss 3.2652e+00 (3.3325e+00), Acc@1  42.58 ( 41.14), Acc@5  83.20 ( 80.96)
Epoch: 49 50/195, Time  0.390 ( 4.880), Data  0.001 ( 4.515), Loss 3.3995e+00 (3.3358e+00), Acc@1  40.23 ( 41.35), Acc@5  80.86 ( 80.82)
Epoch: 49 60/195, Time  0.394 ( 4.147), Data  0.001 ( 3.775), Loss 3.3433e+00 (3.3392e+00), Acc@1  42.58 ( 41.72), Acc@5  78.52 ( 80.58)
Epoch: 49 70/195, Time  0.377 ( 3.618), Data  0.000 ( 3.243), Loss 3.5292e+00 (3.3428e+00), Acc@1  42.58 ( 42.09), Acc@5  80.47 ( 80.53)
Epoch: 49 80/195, Time  0.384 ( 3.223), Data  0.000 ( 2.843), Loss 3.4354e+00 (3.3354e+00), Acc@1  48.44 ( 42.60), Acc@5  80.08 ( 80.67)
Epoch: 49 90/195, Time  0.380 ( 2.911), Data  0.000 ( 2.530), Loss 3.2711e+00 (3.3295e+00), Acc@1  51.17 ( 43.20), Acc@5  81.64 ( 80.77)
Epoch: 49100/195, Time  0.356 ( 2.662), Data  0.001 ( 2.280), Loss 3.1295e+00 (3.3246e+00), Acc@1  53.52 ( 43.70), Acc@5  82.03 ( 80.78)
Epoch: 49110/195, Time  0.401 ( 2.462), Data  0.000 ( 2.075), Loss 3.3113e+00 (3.3155e+00), Acc@1  51.56 ( 44.36), Acc@5  80.86 ( 80.81)
Epoch: 49120/195, Time  0.479 ( 2.294), Data  0.000 ( 1.903), Loss 3.0592e+00 (3.3068e+00), Acc@1  52.73 ( 45.04), Acc@5  83.59 ( 80.97)
Epoch: 49130/195, Time  0.368 ( 2.152), Data  0.000 ( 1.758), Loss 3.0360e+00 (3.2942e+00), Acc@1  57.03 ( 45.82), Acc@5  84.38 ( 81.11)
Epoch: 49140/195, Time  0.359 ( 2.028), Data  0.000 ( 1.633), Loss 3.3965e+00 (3.2915e+00), Acc@1  57.42 ( 46.47), Acc@5  78.12 ( 81.11)
Epoch: 49150/195, Time  0.350 ( 1.917), Data  0.000 ( 1.525), Loss 3.4156e+00 (3.2856e+00), Acc@1  53.91 ( 47.21), Acc@5  76.95 ( 81.14)
Epoch: 49160/195, Time  0.354 ( 1.824), Data  0.000 ( 1.434), Loss 3.1330e+00 (3.2820e+00), Acc@1  57.42 ( 47.86), Acc@5  81.64 ( 81.13)
Epoch: 49170/195, Time  0.351 ( 1.738), Data  0.000 ( 1.351), Loss 2.8971e+00 (3.2754e+00), Acc@1  64.45 ( 48.59), Acc@5  85.94 ( 81.16)
Epoch: 49180/195, Time  0.352 ( 1.662), Data  0.000 ( 1.276), Loss 3.2764e+00 (3.2700e+00), Acc@1  60.94 ( 49.27), Acc@5  81.64 ( 81.21)
Epoch: 49190/195, Time  0.365 ( 1.595), Data  0.000 ( 1.210), Loss 3.3052e+00 (3.2654e+00), Acc@1  64.84 ( 49.98), Acc@5  81.25 ( 81.26)
Epoch: 50  0/195, Time 227.864 (227.864), Data 227.506 (227.506), Loss 3.2368e+00 (3.2368e+00), Acc@1  37.89 ( 37.89), Acc@5  81.64 ( 81.64)
Epoch: 50 10/195, Time  0.362 (21.037), Data  0.000 (20.683), Loss 3.0747e+00 (3.2633e+00), Acc@1  44.14 ( 41.41), Acc@5  84.38 ( 81.61)
Epoch: 50 20/195, Time  0.360 (11.191), Data  0.000 (10.834), Loss 3.1423e+00 (3.2206e+00), Acc@1  46.09 ( 42.54), Acc@5  85.55 ( 82.87)
Epoch: 50 30/195, Time  0.355 ( 7.699), Data  0.000 ( 7.340), Loss 3.3476e+00 (3.2401e+00), Acc@1  41.80 ( 42.63), Acc@5  81.64 ( 82.35)
Epoch: 50 40/195, Time  0.351 ( 6.013), Data  0.000 ( 5.653), Loss 3.3687e+00 (3.2570e+00), Acc@1  44.92 ( 42.97), Acc@5  82.03 ( 82.01)
Epoch: 50 50/195, Time  0.366 ( 4.905), Data  0.001 ( 4.545), Loss 3.0950e+00 (3.2641e+00), Acc@1  47.27 ( 43.21), Acc@5  84.38 ( 81.99)
Epoch: 50 60/195, Time  0.353 ( 4.162), Data  0.000 ( 3.800), Loss 3.2123e+00 (3.2683e+00), Acc@1  42.97 ( 43.24), Acc@5  83.98 ( 81.90)
Epoch: 50 70/195, Time  0.359 ( 3.630), Data  0.000 ( 3.265), Loss 3.2508e+00 (3.2598e+00), Acc@1  46.48 ( 43.73), Acc@5  78.52 ( 81.86)
Epoch: 50 80/195, Time  0.391 ( 3.230), Data  0.000 ( 2.862), Loss 3.2251e+00 (3.2605e+00), Acc@1  44.92 ( 44.02), Acc@5  83.20 ( 81.88)
Epoch: 50 90/195, Time  0.375 ( 2.918), Data  0.000 ( 2.548), Loss 2.9324e+00 (3.2501e+00), Acc@1  53.52 ( 44.69), Acc@5  85.55 ( 81.97)
Epoch: 50100/195, Time  0.377 ( 2.667), Data  0.001 ( 2.295), Loss 3.1320e+00 (3.2504e+00), Acc@1  55.86 ( 45.17), Acc@5  80.86 ( 81.94)
Epoch: 50110/195, Time  0.422 ( 2.463), Data  0.001 ( 2.089), Loss 3.1482e+00 (3.2479e+00), Acc@1  50.00 ( 45.61), Acc@5  82.81 ( 81.91)
Epoch: 50120/195, Time  0.464 ( 2.293), Data  0.000 ( 1.916), Loss 3.2661e+00 (3.2508e+00), Acc@1  50.39 ( 46.04), Acc@5  80.08 ( 81.86)
Epoch: 50130/195, Time  0.522 ( 2.155), Data  0.030 ( 1.776), Loss 3.2389e+00 (3.2529e+00), Acc@1  55.08 ( 46.56), Acc@5  81.64 ( 81.82)
Epoch: 50140/195, Time  0.368 ( 2.039), Data  0.000 ( 1.660), Loss 3.1744e+00 (3.2514e+00), Acc@1  57.03 ( 47.14), Acc@5  80.47 ( 81.73)
Epoch: 50150/195, Time  0.445 ( 1.933), Data  0.062 ( 1.555), Loss 2.9855e+00 (3.2452e+00), Acc@1  58.20 ( 47.87), Acc@5  85.16 ( 81.81)
Epoch: 50160/195, Time  0.355 ( 1.838), Data  0.001 ( 1.461), Loss 3.2766e+00 (3.2412e+00), Acc@1  55.08 ( 48.52), Acc@5  78.91 ( 81.87)
Epoch: 50170/195, Time  0.445 ( 1.753), Data  0.090 ( 1.378), Loss 3.2775e+00 (3.2390e+00), Acc@1  58.59 ( 49.23), Acc@5  80.08 ( 81.88)
Epoch: 50180/195, Time  0.356 ( 1.675), Data  0.001 ( 1.302), Loss 3.1171e+00 (3.2345e+00), Acc@1  63.28 ( 49.92), Acc@5  82.81 ( 81.86)
Epoch: 50190/195, Time  0.359 ( 1.608), Data  0.000 ( 1.235), Loss 3.1326e+00 (3.2256e+00), Acc@1  65.23 ( 50.72), Acc@5  82.42 ( 81.97)
Epoch: 51  0/195, Time 215.143 (215.143), Data 214.736 (214.736), Loss 3.2461e+00 (3.2461e+00), Acc@1  39.45 ( 39.45), Acc@5  83.59 ( 83.59)
Epoch: 51 10/195, Time  0.359 (20.945), Data  0.001 (20.579), Loss 3.2164e+00 (3.2475e+00), Acc@1  42.58 ( 41.37), Acc@5  83.20 ( 81.46)
Epoch: 51 20/195, Time  0.424 (11.157), Data  0.000 (10.780), Loss 3.4678e+00 (3.2786e+00), Acc@1  37.89 ( 41.44), Acc@5  76.17 ( 81.03)
Epoch: 51 30/195, Time  0.364 ( 7.679), Data  0.000 ( 7.303), Loss 3.2609e+00 (3.2883e+00), Acc@1  41.02 ( 41.92), Acc@5  82.42 ( 80.96)
Epoch: 51 40/195, Time  0.366 ( 5.895), Data  0.000 ( 5.522), Loss 2.9355e+00 (3.2739e+00), Acc@1  45.31 ( 42.16), Acc@5  88.28 ( 81.42)
Epoch: 51 50/195, Time  0.358 ( 4.816), Data  0.001 ( 4.439), Loss 3.3393e+00 (3.2626e+00), Acc@1  39.06 ( 42.59), Acc@5  83.20 ( 81.68)
Epoch: 51 60/195, Time  0.438 ( 4.095), Data  0.000 ( 3.712), Loss 3.1395e+00 (3.2585e+00), Acc@1  46.88 ( 42.94), Acc@5  82.03 ( 81.76)
Epoch: 51 70/195, Time  0.417 ( 3.578), Data  0.000 ( 3.189), Loss 3.1833e+00 (3.2496e+00), Acc@1  45.70 ( 43.28), Acc@5  81.25 ( 81.73)
Epoch: 51 80/195, Time  0.470 ( 3.186), Data  0.000 ( 2.795), Loss 3.4519e+00 (3.2465e+00), Acc@1  44.92 ( 43.57), Acc@5  77.34 ( 81.73)
Epoch: 51 90/195, Time  0.383 ( 2.881), Data  0.001 ( 2.488), Loss 3.2589e+00 (3.2404e+00), Acc@1  52.34 ( 44.11), Acc@5  81.64 ( 81.85)
Epoch: 51100/195, Time  0.412 ( 2.637), Data  0.000 ( 2.242), Loss 3.0994e+00 (3.2413e+00), Acc@1  52.73 ( 44.61), Acc@5  83.98 ( 81.83)
Epoch: 51110/195, Time  0.362 ( 2.440), Data  0.000 ( 2.040), Loss 3.2692e+00 (3.2407e+00), Acc@1  53.91 ( 45.17), Acc@5  81.25 ( 81.79)
Epoch: 51120/195, Time  0.371 ( 2.275), Data  0.000 ( 1.872), Loss 2.9438e+00 (3.2360e+00), Acc@1  55.08 ( 45.70), Acc@5  85.94 ( 81.85)
Epoch: 51130/195, Time  0.519 ( 2.134), Data  0.000 ( 1.729), Loss 3.3209e+00 (3.2259e+00), Acc@1  55.86 ( 46.42), Acc@5  81.25 ( 81.96)
Epoch: 51140/195, Time  0.366 ( 2.016), Data  0.001 ( 1.613), Loss 3.2486e+00 (3.2181e+00), Acc@1  51.56 ( 47.15), Acc@5  82.03 ( 82.06)
Epoch: 51150/195, Time  0.351 ( 1.909), Data  0.000 ( 1.509), Loss 2.9992e+00 (3.2127e+00), Acc@1  62.11 ( 47.81), Acc@5  87.11 ( 82.14)
Epoch: 51160/195, Time  0.353 ( 1.815), Data  0.000 ( 1.418), Loss 3.3496e+00 (3.2107e+00), Acc@1  56.64 ( 48.45), Acc@5  79.30 ( 82.17)
Epoch: 51170/195, Time  0.357 ( 1.730), Data  0.001 ( 1.335), Loss 3.0846e+00 (3.2057e+00), Acc@1  62.50 ( 49.17), Acc@5  85.55 ( 82.19)
Epoch: 51180/195, Time  0.363 ( 1.654), Data  0.000 ( 1.262), Loss 3.1624e+00 (3.2036e+00), Acc@1  63.28 ( 49.94), Acc@5  82.42 ( 82.20)
Epoch: 51190/195, Time  0.351 ( 1.587), Data  0.001 ( 1.196), Loss 3.0597e+00 (3.1974e+00), Acc@1  65.62 ( 50.67), Acc@5  82.03 ( 82.25)
Epoch: 52  0/195, Time 218.223 (218.223), Data 217.825 (217.825), Loss 3.5547e+00 (3.5547e+00), Acc@1  35.16 ( 35.16), Acc@5  75.00 ( 75.00)
Epoch: 52 10/195, Time  0.362 (20.862), Data  0.000 (20.494), Loss 2.9702e+00 (3.2293e+00), Acc@1  42.97 ( 41.16), Acc@5  86.33 ( 82.03)
Epoch: 52 20/195, Time  0.366 (11.101), Data  0.000 (10.735), Loss 3.1978e+00 (3.2463e+00), Acc@1  41.80 ( 41.56), Acc@5  83.20 ( 82.07)
Epoch: 52 30/195, Time  0.367 ( 7.637), Data  0.001 ( 7.272), Loss 3.3071e+00 (3.2461e+00), Acc@1  39.84 ( 42.07), Acc@5  80.47 ( 82.26)
Epoch: 52 40/195, Time  0.370 ( 5.863), Data  0.001 ( 5.499), Loss 3.1986e+00 (3.2461e+00), Acc@1  48.44 ( 42.19), Acc@5  83.59 ( 82.21)
Epoch: 52 50/195, Time  0.362 ( 4.785), Data  0.000 ( 4.421), Loss 3.0577e+00 (3.2423e+00), Acc@1  48.44 ( 42.44), Acc@5  84.38 ( 82.23)
Epoch: 52 60/195, Time  0.360 ( 4.060), Data  0.000 ( 3.696), Loss 3.0336e+00 (3.2425e+00), Acc@1  47.66 ( 42.84), Acc@5  85.16 ( 82.18)
Epoch: 52 70/195, Time  0.380 ( 3.540), Data  0.000 ( 3.176), Loss 3.2400e+00 (3.2433e+00), Acc@1  44.14 ( 43.17), Acc@5  80.08 ( 82.04)
Epoch: 52 80/195, Time  0.385 ( 3.151), Data  0.001 ( 2.784), Loss 3.2947e+00 (3.2359e+00), Acc@1  47.66 ( 43.56), Acc@5  80.47 ( 82.04)
Epoch: 52 90/195, Time  0.378 ( 2.849), Data  0.001 ( 2.478), Loss 3.0803e+00 (3.2233e+00), Acc@1  50.00 ( 44.09), Acc@5  84.77 ( 82.19)
Epoch: 52100/195, Time  0.379 ( 2.607), Data  0.001 ( 2.233), Loss 3.0571e+00 (3.2214e+00), Acc@1  50.78 ( 44.69), Acc@5  83.98 ( 82.19)
Epoch: 52110/195, Time  0.571 ( 2.417), Data  0.137 ( 2.036), Loss 3.0555e+00 (3.2191e+00), Acc@1  54.30 ( 45.39), Acc@5  83.20 ( 82.19)
Epoch: 52120/195, Time  0.377 ( 2.260), Data  0.000 ( 1.879), Loss 3.2854e+00 (3.2139e+00), Acc@1  51.17 ( 46.07), Acc@5  81.64 ( 82.27)
Epoch: 52130/195, Time  0.433 ( 2.124), Data  0.080 ( 1.743), Loss 3.1578e+00 (3.2079e+00), Acc@1  53.91 ( 46.84), Acc@5  83.98 ( 82.32)
Epoch: 52140/195, Time  0.355 ( 2.008), Data  0.000 ( 1.627), Loss 3.1529e+00 (3.2029e+00), Acc@1  54.30 ( 47.48), Acc@5  83.98 ( 82.34)
Epoch: 52150/195, Time  0.356 ( 1.899), Data  0.005 ( 1.520), Loss 3.1980e+00 (3.2000e+00), Acc@1  51.95 ( 47.99), Acc@5  82.42 ( 82.31)
Epoch: 52160/195, Time  0.352 ( 1.805), Data  0.000 ( 1.427), Loss 3.1380e+00 (3.1973e+00), Acc@1  58.98 ( 48.69), Acc@5  83.59 ( 82.32)
Epoch: 52170/195, Time  0.384 ( 1.720), Data  0.018 ( 1.344), Loss 3.0423e+00 (3.1908e+00), Acc@1  57.81 ( 49.37), Acc@5  84.38 ( 82.39)
Epoch: 52180/195, Time  0.359 ( 1.645), Data  0.001 ( 1.270), Loss 3.1507e+00 (3.1873e+00), Acc@1  60.16 ( 50.06), Acc@5  83.20 ( 82.46)
Epoch: 52190/195, Time  0.349 ( 1.579), Data  0.001 ( 1.205), Loss 3.2340e+00 (3.1820e+00), Acc@1  62.89 ( 50.84), Acc@5  81.64 ( 82.51)
Epoch: 53  0/195, Time 208.924 (208.924), Data 208.525 (208.525), Loss 3.4397e+00 (3.4397e+00), Acc@1  46.88 ( 46.88), Acc@5  75.39 ( 75.39)
Epoch: 53 10/195, Time  0.355 (20.069), Data  0.001 (19.702), Loss 3.3042e+00 (3.2410e+00), Acc@1  40.23 ( 42.47), Acc@5  80.86 ( 81.82)
Epoch: 53 20/195, Time  0.356 (10.680), Data  0.000 (10.321), Loss 3.2541e+00 (3.2291e+00), Acc@1  45.31 ( 41.98), Acc@5  82.42 ( 82.01)
Epoch: 53 30/195, Time  0.346 ( 7.413), Data  0.001 ( 7.055), Loss 3.1612e+00 (3.2235e+00), Acc@1  42.58 ( 42.12), Acc@5  83.98 ( 82.20)
Epoch: 53 40/195, Time  0.351 ( 5.715), Data  0.000 ( 5.357), Loss 3.1601e+00 (3.2113e+00), Acc@1  42.97 ( 42.44), Acc@5  85.16 ( 82.38)
Epoch: 53 50/195, Time  0.356 ( 4.673), Data  0.001 ( 4.316), Loss 3.1229e+00 (3.2012e+00), Acc@1  48.05 ( 43.08), Acc@5  80.86 ( 82.50)
Epoch: 53 60/195, Time  0.346 ( 3.965), Data  0.001 ( 3.609), Loss 3.1174e+00 (3.2002e+00), Acc@1  46.48 ( 43.23), Acc@5  82.81 ( 82.59)
Epoch: 53 70/195, Time  0.360 ( 3.475), Data  0.001 ( 3.119), Loss 3.0491e+00 (3.1855e+00), Acc@1  46.09 ( 43.68), Acc@5  85.16 ( 82.80)
Epoch: 53 80/195, Time  0.348 ( 3.090), Data  0.001 ( 2.734), Loss 3.3042e+00 (3.1900e+00), Acc@1  44.53 ( 44.00), Acc@5  83.20 ( 82.64)
Epoch: 53 90/195, Time  0.354 ( 2.795), Data  0.000 ( 2.439), Loss 3.1665e+00 (3.1816e+00), Acc@1  47.66 ( 44.55), Acc@5  81.64 ( 82.69)
Epoch: 53100/195, Time  0.347 ( 2.554), Data  0.001 ( 2.197), Loss 3.2509e+00 (3.1825e+00), Acc@1  50.00 ( 45.11), Acc@5  81.64 ( 82.65)
Epoch: 53110/195, Time  0.389 ( 2.359), Data  0.001 ( 2.001), Loss 3.2904e+00 (3.1774e+00), Acc@1  48.05 ( 45.67), Acc@5  80.86 ( 82.73)
Epoch: 53120/195, Time  0.390 ( 2.195), Data  0.000 ( 1.836), Loss 3.2574e+00 (3.1768e+00), Acc@1  51.95 ( 46.20), Acc@5  80.47 ( 82.69)
Epoch: 53130/195, Time  0.355 ( 2.059), Data  0.001 ( 1.696), Loss 2.9080e+00 (3.1733e+00), Acc@1  59.38 ( 46.80), Acc@5  84.77 ( 82.68)
Epoch: 53140/195, Time  0.391 ( 1.946), Data  0.001 ( 1.582), Loss 3.1196e+00 (3.1643e+00), Acc@1  57.81 ( 47.59), Acc@5  82.81 ( 82.73)
Epoch: 53150/195, Time  0.350 ( 1.840), Data  0.000 ( 1.477), Loss 3.1114e+00 (3.1585e+00), Acc@1  61.33 ( 48.31), Acc@5  84.38 ( 82.80)
Epoch: 53160/195, Time  0.374 ( 1.750), Data  0.000 ( 1.387), Loss 2.9955e+00 (3.1537e+00), Acc@1  58.20 ( 48.98), Acc@5  87.89 ( 82.81)
Epoch: 53170/195, Time  0.356 ( 1.670), Data  0.001 ( 1.308), Loss 3.1670e+00 (3.1544e+00), Acc@1  64.06 ( 49.67), Acc@5  81.25 ( 82.77)
Epoch: 53180/195, Time  0.354 ( 1.597), Data  0.000 ( 1.236), Loss 3.0379e+00 (3.1496e+00), Acc@1  60.94 ( 50.45), Acc@5  83.98 ( 82.84)
Epoch: 53190/195, Time  0.350 ( 1.534), Data  0.000 ( 1.172), Loss 3.1798e+00 (3.1443e+00), Acc@1  64.45 ( 51.17), Acc@5  78.91 ( 82.86)
Epoch: 54  0/195, Time 216.969 (216.969), Data 216.567 (216.567), Loss 3.1720e+00 (3.1720e+00), Acc@1  35.94 ( 35.94), Acc@5  83.20 ( 83.20)
Epoch: 54 10/195, Time  0.354 (20.508), Data  0.000 (20.133), Loss 3.1969e+00 (3.1170e+00), Acc@1  43.36 ( 41.90), Acc@5  82.81 ( 83.59)
Epoch: 54 20/195, Time  0.360 (10.912), Data  0.000 (10.546), Loss 3.2391e+00 (3.1779e+00), Acc@1  40.23 ( 41.87), Acc@5  82.42 ( 82.98)
Epoch: 54 30/195, Time  0.374 ( 7.510), Data  0.000 ( 7.144), Loss 3.1479e+00 (3.1905e+00), Acc@1  44.14 ( 42.36), Acc@5  82.03 ( 82.70)
Epoch: 54 40/195, Time  0.352 ( 5.902), Data  0.000 ( 5.539), Loss 3.0645e+00 (3.1779e+00), Acc@1  46.88 ( 42.33), Acc@5  85.55 ( 82.87)
Epoch: 54 50/195, Time  0.372 ( 4.815), Data  0.000 ( 4.453), Loss 3.2037e+00 (3.1749e+00), Acc@1  45.31 ( 42.75), Acc@5  84.38 ( 82.87)
Epoch: 54 60/195, Time  0.375 ( 4.085), Data  0.000 ( 3.723), Loss 3.2298e+00 (3.1600e+00), Acc@1  49.61 ( 43.56), Acc@5  83.98 ( 82.99)
Epoch: 54 70/195, Time  0.368 ( 3.561), Data  0.000 ( 3.199), Loss 3.0314e+00 (3.1548e+00), Acc@1  51.17 ( 44.12), Acc@5  82.81 ( 82.94)
Epoch: 54 80/195, Time  0.357 ( 3.167), Data  0.000 ( 2.804), Loss 3.2893e+00 (3.1520e+00), Acc@1  46.09 ( 44.56), Acc@5  80.08 ( 82.95)
Epoch: 54 90/195, Time  0.364 ( 2.859), Data  0.001 ( 2.496), Loss 3.3487e+00 (3.1512e+00), Acc@1  46.48 ( 45.11), Acc@5  78.52 ( 82.96)
Epoch: 54100/195, Time  0.368 ( 2.612), Data  0.001 ( 2.249), Loss 3.2839e+00 (3.1520e+00), Acc@1  50.39 ( 45.56), Acc@5  79.30 ( 82.89)
Epoch: 54110/195, Time  0.363 ( 2.410), Data  0.000 ( 2.047), Loss 3.1174e+00 (3.1479e+00), Acc@1  52.34 ( 46.15), Acc@5  85.16 ( 82.96)
Epoch: 54120/195, Time  0.357 ( 2.241), Data  0.000 ( 1.877), Loss 3.1032e+00 (3.1458e+00), Acc@1  52.34 ( 46.77), Acc@5  81.64 ( 82.90)
Epoch: 54130/195, Time  0.373 ( 2.102), Data  0.000 ( 1.737), Loss 3.0826e+00 (3.1434e+00), Acc@1  57.03 ( 47.36), Acc@5  83.98 ( 82.91)
Epoch: 54140/195, Time  0.943 ( 1.988), Data  0.570 ( 1.623), Loss 3.1615e+00 (3.1426e+00), Acc@1  55.47 ( 47.99), Acc@5  83.59 ( 82.90)
Epoch: 54150/195, Time  0.377 ( 1.881), Data  0.023 ( 1.516), Loss 3.0419e+00 (3.1366e+00), Acc@1  59.77 ( 48.71), Acc@5  82.81 ( 82.97)
Epoch: 54160/195, Time  0.357 ( 1.788), Data  0.000 ( 1.424), Loss 3.2031e+00 (3.1357e+00), Acc@1  58.59 ( 49.38), Acc@5  82.42 ( 82.98)
Epoch: 54170/195, Time  0.354 ( 1.704), Data  0.000 ( 1.341), Loss 2.9241e+00 (3.1326e+00), Acc@1  64.84 ( 50.02), Acc@5  85.94 ( 82.99)
Epoch: 54180/195, Time  0.353 ( 1.630), Data  0.000 ( 1.268), Loss 2.9876e+00 (3.1318e+00), Acc@1  65.23 ( 50.71), Acc@5  81.64 ( 82.94)
Epoch: 54190/195, Time  0.354 ( 1.565), Data  0.001 ( 1.202), Loss 3.1520e+00 (3.1282e+00), Acc@1  61.72 ( 51.42), Acc@5  80.08 ( 82.94)
Epoch: 55  0/195, Time 210.337 (210.337), Data 209.928 (209.928), Loss 3.0478e+00 (3.0478e+00), Acc@1  44.92 ( 44.92), Acc@5  82.81 ( 82.81)
Epoch: 55 10/195, Time  0.356 (20.055), Data  0.000 (19.689), Loss 3.2730e+00 (3.2449e+00), Acc@1  40.62 ( 40.94), Acc@5  81.64 ( 81.46)
Epoch: 55 20/195, Time  0.354 (10.674), Data  0.000 (10.314), Loss 3.2813e+00 (3.2490e+00), Acc@1  42.19 ( 41.41), Acc@5  81.64 ( 81.53)
Epoch: 55 30/195, Time  0.355 ( 7.347), Data  0.001 ( 6.987), Loss 2.9902e+00 (3.2031e+00), Acc@1  44.14 ( 42.17), Acc@5  87.50 ( 82.21)
Epoch: 55 40/195, Time  0.353 ( 5.727), Data  0.000 ( 5.367), Loss 3.1929e+00 (3.1855e+00), Acc@1  43.36 ( 42.68), Acc@5  83.20 ( 82.38)
Epoch: 55 50/195, Time  0.355 ( 4.673), Data  0.001 ( 4.315), Loss 3.3099e+00 (3.1818e+00), Acc@1  44.14 ( 42.88), Acc@5  82.03 ( 82.37)
Epoch: 55 60/195, Time  0.354 ( 3.966), Data  0.000 ( 3.608), Loss 3.0618e+00 (3.1736e+00), Acc@1  45.70 ( 43.23), Acc@5  82.03 ( 82.51)
Epoch: 55 70/195, Time  0.363 ( 3.458), Data  0.002 ( 3.100), Loss 3.0995e+00 (3.1631e+00), Acc@1  43.36 ( 43.62), Acc@5  82.42 ( 82.62)
Epoch: 55 80/195, Time  0.350 ( 3.075), Data  0.000 ( 2.717), Loss 3.2823e+00 (3.1506e+00), Acc@1  47.27 ( 44.40), Acc@5  83.59 ( 82.81)
Epoch: 55 90/195, Time  0.356 ( 2.777), Data  0.000 ( 2.419), Loss 3.1591e+00 (3.1393e+00), Acc@1  45.70 ( 44.96), Acc@5  81.64 ( 83.04)
Epoch: 55100/195, Time  0.372 ( 2.547), Data  0.000 ( 2.187), Loss 3.1387e+00 (3.1323e+00), Acc@1  50.39 ( 45.62), Acc@5  80.86 ( 83.16)
Epoch: 55110/195, Time  0.448 ( 2.352), Data  0.000 ( 1.990), Loss 3.0823e+00 (3.1255e+00), Acc@1  51.95 ( 46.32), Acc@5  83.59 ( 83.19)
Epoch: 55120/195, Time  0.421 ( 2.191), Data  0.000 ( 1.826), Loss 2.8368e+00 (3.1221e+00), Acc@1  56.25 ( 46.94), Acc@5  85.94 ( 83.19)
Epoch: 55130/195, Time  0.404 ( 2.062), Data  0.001 ( 1.695), Loss 2.9767e+00 (3.1122e+00), Acc@1  60.16 ( 47.78), Acc@5  83.20 ( 83.24)
